split,video_id,video_path,label,exists
train,36f27b43-4894-43ad-b2de-4c3d9b1ba079,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/36f27b43-4894-43ad-b2de-4c3d9b1ba079.mp4,0,True
train,372dda3a-dd0d-4954-8737-c0b36ed22653,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/372dda3a-dd0d-4954-8737-c0b36ed22653.mp4,0,True
train,38598fe8-2a6f-4b61-9bd6-0b8e64c1c435,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/38598fe8-2a6f-4b61-9bd6-0b8e64c1c435.mp4,0,True
train,38633817-9e70-42cc-bf63-c2f926d0a4c9,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/38633817-9e70-42cc-bf63-c2f926d0a4c9.mp4,0,True
train,39ab53ee-be27-4a9a-8d30-845fde6ea270,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/39ab53ee-be27-4a9a-8d30-845fde6ea270.mp4,0,True
train,3b333490-f68d-4a7c-9e38-14c621da1c85,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/3b333490-f68d-4a7c-9e38-14c621da1c85.mp4,0,True
train,3b9750a1-98c5-4879-a62a-595311c7ab95,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/3b9750a1-98c5-4879-a62a-595311c7ab95.mp4,0,True
train,3bc9d7fa-a9d3-4d67-b898-90c43cb20ce4,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/3bc9d7fa-a9d3-4d67-b898-90c43cb20ce4.mp4,0,True
train,3bef7588-f9e8-4287-8793-751db93a2ca4,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/3bef7588-f9e8-4287-8793-751db93a2ca4.mp4,0,True
train,3ca31378-bd5d-4c76-93af-dd032d038363,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/3ca31378-bd5d-4c76-93af-dd032d038363.mp4,0,True
train,3d4b678f-fcf9-477b-9300-c167c28f61d6,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/3d4b678f-fcf9-477b-9300-c167c28f61d6.mp4,0,True
train,3e55b26a-6dbc-4388-a1b3-1af3db485f52,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/3e55b26a-6dbc-4388-a1b3-1af3db485f52.mp4,0,True
train,400157be-6378-4ce5-bcf5-cb7c71c1b377,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/400157be-6378-4ce5-bcf5-cb7c71c1b377.mp4,0,True
train,40b45b2a-840d-47e8-ba09-bd9fa57e0f4b,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/40b45b2a-840d-47e8-ba09-bd9fa57e0f4b.mp4,0,True
train,4123e2a8-86a8-484d-836c-56f6ed3b2173,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4123e2a8-86a8-484d-836c-56f6ed3b2173.mp4,0,True
train,41455b82-4637-4604-b632-2a94a2921e81,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/41455b82-4637-4604-b632-2a94a2921e81.mp4,0,True
train,42339d79-49a6-42c6-b390-d7c3ee506623,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/42339d79-49a6-42c6-b390-d7c3ee506623.mp4,0,True
train,4275fff7-cb6b-4bdf-a1ae-192632fbd505,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4275fff7-cb6b-4bdf-a1ae-192632fbd505.mp4,0,True
train,42c6fdfa-e032-4b85-adb5-cedfd633de68,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/42c6fdfa-e032-4b85-adb5-cedfd633de68.mp4,0,True
train,4329e8bc-b071-477d-9b4b-616e7a320a07,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4329e8bc-b071-477d-9b4b-616e7a320a07.mp4,0,True
train,43d817d9-b262-4e2d-8223-097ee7937023,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/43d817d9-b262-4e2d-8223-097ee7937023.mp4,0,True
train,43f72486-dc6d-4914-acc4-c1cb5b589bf4,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/43f72486-dc6d-4914-acc4-c1cb5b589bf4.mp4,0,True
train,4425679a-bd41-4199-9913-de30572ce6d4,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4425679a-bd41-4199-9913-de30572ce6d4.mp4,0,True
train,44df7e21-14d5-411e-a125-7de6d1fa61e8,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/44df7e21-14d5-411e-a125-7de6d1fa61e8.mp4,0,True
train,456927af-dff1-4dd1-a649-30c65ecb1c46,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/456927af-dff1-4dd1-a649-30c65ecb1c46.mp4,0,True
train,4593fa58-efb5-4153-b3e0-05f8877cd68d,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4593fa58-efb5-4153-b3e0-05f8877cd68d.mp4,0,True
train,4594b6d0-8a8c-4270-96b8-b8a126af1ce2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4594b6d0-8a8c-4270-96b8-b8a126af1ce2.mp4,0,True
train,459a7ce9-3aa1-4046-8390-327e12b2f83b,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/459a7ce9-3aa1-4046-8390-327e12b2f83b.mp4,0,True
train,45f2052c-5547-4136-b085-61ee1283153d,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/45f2052c-5547-4136-b085-61ee1283153d.mp4,0,True
train,4679ef41-951f-4f2c-aa0e-1f1669098b36,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4679ef41-951f-4f2c-aa0e-1f1669098b36.mp4,0,True
train,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/46c8a7c1-77bf-4201-8d2b-afb900cdd9e7.mp4,0,True
train,46cabfe8-d5d1-4484-8f05-717f144c8ef0,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/46cabfe8-d5d1-4484-8f05-717f144c8ef0.mp4,0,True
train,46f5f78d-a28b-4017-b2dc-6651c5f6c2d5,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/46f5f78d-a28b-4017-b2dc-6651c5f6c2d5.mp4,0,True
train,472a3ead-3873-4b82-9d35-9f2085916a26,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/472a3ead-3873-4b82-9d35-9f2085916a26.mp4,0,True
train,47a06aaa-61c7-451f-92af-a61e92c5f1ef,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/47a06aaa-61c7-451f-92af-a61e92c5f1ef.mp4,0,True
train,4818c98f-6bb4-40d7-b8cc-3f50be176288,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4818c98f-6bb4-40d7-b8cc-3f50be176288.mp4,0,True
train,483e44ec-ff35-477e-837b-ef4d4d92d9f0,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/483e44ec-ff35-477e-837b-ef4d4d92d9f0.mp4,0,True
train,485a0427-dc1a-4cb1-831c-a88975a6ad32,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/485a0427-dc1a-4cb1-831c-a88975a6ad32.mp4,0,True
train,48757974-d936-4ce5-9ef9-e7ec3b7416ed,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/48757974-d936-4ce5-9ef9-e7ec3b7416ed.mp4,0,True
train,49058b11-54ab-4b64-9ea8-49d843723941,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/49058b11-54ab-4b64-9ea8-49d843723941.mp4,0,True
train,494fdd09-f38d-4bb8-8266-730ac9b283d7,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/494fdd09-f38d-4bb8-8266-730ac9b283d7.mp4,0,True
train,4ab354e8-d73d-4ed0-92bf-157520182643,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4ab354e8-d73d-4ed0-92bf-157520182643.mp4,0,True
train,4b4d1348-6a04-4dac-a370-67efc48737c1,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4b4d1348-6a04-4dac-a370-67efc48737c1.mp4,0,True
train,4bf377a4-5b38-440b-9dcc-e28873555409,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4bf377a4-5b38-440b-9dcc-e28873555409.mp4,0,True
train,4bf3def0-6c9e-464e-9a62-88ae99518cfa,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4bf3def0-6c9e-464e-9a62-88ae99518cfa.mp4,0,True
train,4ca2827d-2cae-4d6e-bf91-24f7f43e2ac6,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4ca2827d-2cae-4d6e-bf91-24f7f43e2ac6.mp4,0,True
train,4cfb3a44-e126-4349-a2b4-051e706c7d2f,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4cfb3a44-e126-4349-a2b4-051e706c7d2f.mp4,0,True
train,4d19ac41-3aaf-426b-b1b5-2f8c992da922,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4d19ac41-3aaf-426b-b1b5-2f8c992da922.mp4,0,True
train,4dc21022-a102-4cd6-a57f-602ec205b546,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4dc21022-a102-4cd6-a57f-602ec205b546.mp4,0,True
train,4dc7bcad-a24d-4ca4-8ea0-5e068373e1aa,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4dc7bcad-a24d-4ca4-8ea0-5e068373e1aa.mp4,0,True
train,4e105d98-ccc7-4f10-8142-1dbba0d5ec55,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4e105d98-ccc7-4f10-8142-1dbba0d5ec55.mp4,0,True
train,4ec624e6-3892-4476-9fec-b3be11201159,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4ec624e6-3892-4476-9fec-b3be11201159.mp4,0,True
train,4efbeed8-c8a5-4b9e-9f6a-608ed973dd9a,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/4efbeed8-c8a5-4b9e-9f6a-608ed973dd9a.mp4,0,True
train,5044158e-9913-4afa-8c44-40e22d3a65a0,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5044158e-9913-4afa-8c44-40e22d3a65a0.mp4,0,True
train,52528c97-0078-42e6-abfa-1a1d4feeac00,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/52528c97-0078-42e6-abfa-1a1d4feeac00.mp4,0,True
train,534c4a9e-5b08-45e7-9d34-b24b0c6291fe,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/534c4a9e-5b08-45e7-9d34-b24b0c6291fe.mp4,0,True
train,535eca85-8e6b-4d98-9f8c-eec0d34e89dd,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/535eca85-8e6b-4d98-9f8c-eec0d34e89dd.mp4,0,True
train,5383f43e-b7cd-480e-9ada-6b20ac802366,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5383f43e-b7cd-480e-9ada-6b20ac802366.mp4,0,True
train,53c278e9-84b3-45a8-ad9e-175569747b9a,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/53c278e9-84b3-45a8-ad9e-175569747b9a.mp4,0,True
train,53c2b11d-d7e0-4870-829b-1d825626d9a1,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/53c2b11d-d7e0-4870-829b-1d825626d9a1.mp4,0,True
train,5402a35b-815b-43c3-8643-371d188bbe88,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5402a35b-815b-43c3-8643-371d188bbe88.mp4,0,True
train,54bbb201-1faa-4018-8715-1a99566f53e7,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/54bbb201-1faa-4018-8715-1a99566f53e7.mp4,0,True
train,54e650f0-953d-4dc3-9e17-9e9e8bc82300,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/54e650f0-953d-4dc3-9e17-9e9e8bc82300.mp4,0,True
train,55675fe8-8274-4e25-aafd-94bd3f855ed6,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/55675fe8-8274-4e25-aafd-94bd3f855ed6.mp4,0,True
train,55d06c35-50a5-429c-8e3b-6fc0367a8d0c,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/55d06c35-50a5-429c-8e3b-6fc0367a8d0c.mp4,0,True
train,564fbbe2-9676-4baa-916e-d08cb3d711aa,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/564fbbe2-9676-4baa-916e-d08cb3d711aa.mp4,0,True
train,56ddcbc0-2eac-4f6b-8bd9-17a32d47ba04,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/56ddcbc0-2eac-4f6b-8bd9-17a32d47ba04.mp4,0,True
train,575d2fb1-ef85-48a8-b7fb-40fedfa6b9df,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/575d2fb1-ef85-48a8-b7fb-40fedfa6b9df.mp4,0,True
train,57db4f2f-69dd-44c5-80ef-b61f6e2ddb0a,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/57db4f2f-69dd-44c5-80ef-b61f6e2ddb0a.mp4,0,True
train,58ac0b43-6f71-4d65-a5d5-8d0ed1b0f241,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/58ac0b43-6f71-4d65-a5d5-8d0ed1b0f241.mp4,0,True
train,58c19614-9009-425c-ad39-d3680ad7ecea,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/58c19614-9009-425c-ad39-d3680ad7ecea.mp4,0,True
train,58dc969d-421c-4420-8e02-377e2ccf0c3b,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/58dc969d-421c-4420-8e02-377e2ccf0c3b.mp4,0,True
train,58e4e487-6e24-450e-8532-23951013f407,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/58e4e487-6e24-450e-8532-23951013f407.mp4,0,True
train,59919e82-10a8-40b3-954d-4c347f15468d,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/59919e82-10a8-40b3-954d-4c347f15468d.mp4,0,True
train,5c3e88d9-5787-4130-a55e-b616823547a8,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5c3e88d9-5787-4130-a55e-b616823547a8.mp4,0,True
train,5c6239c1-7050-4fac-98b0-e23f34326610,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5c6239c1-7050-4fac-98b0-e23f34326610.mp4,0,True
train,5c86236b-2763-407f-bdfb-d1a181d8c0e2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5c86236b-2763-407f-bdfb-d1a181d8c0e2.mp4,0,True
train,5d7ae6ca-e7a7-4314-ad96-5fe4a20d5f80,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5d7ae6ca-e7a7-4314-ad96-5fe4a20d5f80.mp4,0,True
train,5d82c782-7862-450e-8e60-906b9a4290b0,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5d82c782-7862-450e-8e60-906b9a4290b0.mp4,0,True
train,5d910be8-a8a9-41d3-931d-1909e00210bc,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5d910be8-a8a9-41d3-931d-1909e00210bc.mp4,0,True
train,5d94ec6f-d2a7-4f5c-a825-73f822ef014f,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5d94ec6f-d2a7-4f5c-a825-73f822ef014f.mp4,0,True
train,5dda9404-00cc-4e7b-a981-a2fbb85b788c,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5dda9404-00cc-4e7b-a981-a2fbb85b788c.mp4,0,True
train,5f27d94e-c985-470d-bdb0-86b9b5b9d3f2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/5f27d94e-c985-470d-bdb0-86b9b5b9d3f2.mp4,0,True
train,6049780c-7a2b-4959-bb8b-36f6f996f071,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6049780c-7a2b-4959-bb8b-36f6f996f071.mp4,0,True
train,60d20abe-d7c2-4edd-9bd2-90f47d86aba9,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/60d20abe-d7c2-4edd-9bd2-90f47d86aba9.mp4,0,True
train,60e34360-2dc3-414c-9611-c803241d5458,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/60e34360-2dc3-414c-9611-c803241d5458.mp4,0,True
train,61f7f45c-b960-4ac4-8a4c-bb8244662c94,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/61f7f45c-b960-4ac4-8a4c-bb8244662c94.mp4,0,True
train,62365143-c77e-4903-aed2-829d508de4b5,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/62365143-c77e-4903-aed2-829d508de4b5.mp4,0,True
train,6266571b-0b0a-44a1-9779-43c2fc7741d2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6266571b-0b0a-44a1-9779-43c2fc7741d2.mp4,0,True
train,62cd96a6-b312-4bd8-8fa2-0824ea3700e1,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/62cd96a6-b312-4bd8-8fa2-0824ea3700e1.mp4,0,True
train,62d79b21-20fa-4fc1-afc6-1dfcd5a3d8fa,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/62d79b21-20fa-4fc1-afc6-1dfcd5a3d8fa.mp4,0,True
train,63212277-adde-410f-b5be-fac0c468495d,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/63212277-adde-410f-b5be-fac0c468495d.mp4,0,True
train,6324a17a-9631-4d54-ba78-137b134b91b8,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6324a17a-9631-4d54-ba78-137b134b91b8.mp4,0,True
train,635e39de-5edc-4f3d-b22d-9b43133ad4a4,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/635e39de-5edc-4f3d-b22d-9b43133ad4a4.mp4,0,True
train,63684009-a745-4c58-89f0-dcd2efaf2642,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/63684009-a745-4c58-89f0-dcd2efaf2642.mp4,0,True
train,63cc8821-e30b-4bb0-8dce-9de5feac3d2b,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/63cc8821-e30b-4bb0-8dce-9de5feac3d2b.mp4,0,True
train,643d9990-eb3c-459d-889b-90ebc5b3d199,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/643d9990-eb3c-459d-889b-90ebc5b3d199.mp4,0,True
train,65f79229-7500-4fd8-8cfe-9e8b37a48356,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/65f79229-7500-4fd8-8cfe-9e8b37a48356.mp4,0,True
train,66190e29-75cc-46d5-bc41-426ba1557f67,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/66190e29-75cc-46d5-bc41-426ba1557f67.mp4,0,True
train,661d4e2b-3af9-42be-9fa4-35264112482d,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/661d4e2b-3af9-42be-9fa4-35264112482d.mp4,0,True
train,66614c19-8d0b-4f0f-ade3-1d712674af11,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/66614c19-8d0b-4f0f-ade3-1d712674af11.mp4,0,True
train,66ce9e47-3034-4f98-a064-e3c466b73a20,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/66ce9e47-3034-4f98-a064-e3c466b73a20.mp4,0,True
train,66f1b3f4-0a51-419e-93b2-fcbfa01f7b4b,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/66f1b3f4-0a51-419e-93b2-fcbfa01f7b4b.mp4,0,True
train,66f83c08-67a7-4708-98a9-5eea5eaf25ef,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/66f83c08-67a7-4708-98a9-5eea5eaf25ef.mp4,0,True
train,66fb4fd7-3a40-4f51-a699-eb27cb9b9e0a,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/66fb4fd7-3a40-4f51-a699-eb27cb9b9e0a.mp4,0,True
train,67e186bf-57fc-47c5-a7f0-8f274db0bb85,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/67e186bf-57fc-47c5-a7f0-8f274db0bb85.mp4,0,True
train,689fa39c-0774-4ea9-b164-d7fdd9c85000,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/689fa39c-0774-4ea9-b164-d7fdd9c85000.mp4,0,True
train,69692f99-f2b7-41f7-a754-404215ff52d1,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/69692f99-f2b7-41f7-a754-404215ff52d1.mp4,0,True
train,69cce7a5-dac8-43e7-9187-13473c7eaa8c,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/69cce7a5-dac8-43e7-9187-13473c7eaa8c.mp4,0,True
train,6a216993-dd52-4781-81b9-86458a95e94d,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6a216993-dd52-4781-81b9-86458a95e94d.mp4,0,True
train,6a7b1d7b-56e0-4500-8b8a-2c8295aa6556,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6a7b1d7b-56e0-4500-8b8a-2c8295aa6556.mp4,0,True
train,6c00d456-34ef-43dd-8f5f-5bb90ad233e2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6c00d456-34ef-43dd-8f5f-5bb90ad233e2.mp4,0,True
train,6c86c2b8-f63f-4c43-8d53-6150f8815505,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6c86c2b8-f63f-4c43-8d53-6150f8815505.mp4,0,True
train,6d7d3e22-430a-41ee-aebd-82108e1971f9,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6d7d3e22-430a-41ee-aebd-82108e1971f9.mp4,0,True
train,6e9df5e0-ff85-4494-a56e-2ab21b3b283d,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6e9df5e0-ff85-4494-a56e-2ab21b3b283d.mp4,0,True
train,6ef4e868-debf-40b5-8ab2-575e7a11eecf,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6ef4e868-debf-40b5-8ab2-575e7a11eecf.mp4,0,True
train,6fd18c85-53a2-4dbc-903b-0420d89fa1e2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/6fd18c85-53a2-4dbc-903b-0420d89fa1e2.mp4,0,True
train,701a8013-862c-4f04-992b-e8b703c6e542,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/701a8013-862c-4f04-992b-e8b703c6e542.mp4,0,True
train,70a653b7-288a-4110-a3b7-60b90bd634d0,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/70a653b7-288a-4110-a3b7-60b90bd634d0.mp4,0,True
train,7103fcff-13ff-49e3-a3b2-14388f4754c9,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/7103fcff-13ff-49e3-a3b2-14388f4754c9.mp4,0,True
train,7113d80b-b4ea-45b2-902c-ac40269269bf,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/7113d80b-b4ea-45b2-902c-ac40269269bf.mp4,0,True
train,719ecca4-cb64-4879-a571-205a5c13412c,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/719ecca4-cb64-4879-a571-205a5c13412c.mp4,0,True
train,7227eecc-fd15-4214-bb60-0793b9064fff,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/7227eecc-fd15-4214-bb60-0793b9064fff.mp4,0,True
train,723ea3c3-e71d-4870-b996-93b3824b1928,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/723ea3c3-e71d-4870-b996-93b3824b1928.mp4,0,True
train,72438d55-f3b2-4396-9535-ed24762cc522,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/72438d55-f3b2-4396-9535-ed24762cc522.mp4,0,True
train,72a722e2-3f4c-485a-886e-99cdf374af41,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/72a722e2-3f4c-485a-886e-99cdf374af41.mp4,0,True
train,730309e3-394f-423f-b68b-d2a01853618f,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/730309e3-394f-423f-b68b-d2a01853618f.mp4,0,True
train,734a474b-0a95-4857-83d7-9bc147068d13,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/734a474b-0a95-4857-83d7-9bc147068d13.mp4,0,True
train,73dca8d6-961d-4f49-a2e7-9f2eb59fc9e2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/73dca8d6-961d-4f49-a2e7-9f2eb59fc9e2.mp4,0,True
train,746cbc7e-6f97-41ba-b9eb-a8e2de237c41,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/746cbc7e-6f97-41ba-b9eb-a8e2de237c41.mp4,0,True
train,7515fe43-a70a-4de3-909e-09940eaed6e7,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/7515fe43-a70a-4de3-909e-09940eaed6e7.mp4,0,True
train,7582a5d9-fd96-44a5-9aa2-d602c7492ec1,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/7582a5d9-fd96-44a5-9aa2-d602c7492ec1.mp4,0,True
train,75a76182-b005-4650-aedb-14caddf9443e,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/75a76182-b005-4650-aedb-14caddf9443e.mp4,0,True
train,76db4667-b33d-46de-be2e-e6b91bddf8b2,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/76db4667-b33d-46de-be2e-e6b91bddf8b2.mp4,0,True
train,77583387-d7e9-4018-b858-690c74ec807b,/group/pmc085/hlionar/datasets/SAGES_CVS_Challenge_2024/train/videos/77583387-d7e9-4018-b858-690c74ec807b.mp4,0,True
